price,bedrooms,bathrooms,sqft_lot,floors,sqft_above,Scored Labels
413565.0,3,2.5,1613,2.0,1150,398170.5444530472
300000.0,2,1.0,7680,1.0,1100,320476.60816676763
563500.0,4,2.5,4944,2.0,2190,621723.7402902534
425000.0,4,1.75,6000,1.0,930,322795.4337277229
420000.0,3,2.5,1445,2.0,1160,400636.6613950314
137124.0,3,1.0,27442,1.0,960,254063.84355184255
613500.0,3,3.25,1531,3.0,1876,567849.647300252
324000.0,2,1.0,8370,1.0,820,252650.7557039215
350000.0,3,2.0,81893,1.0,1680,539311.2568503547
270000.0,4,2.25,9900,1.0,1600,547399.8023257547
600000.0,2,1.0,6897,1.0,1060,311056.3329456656
780000.0,4,2.5,12511,2.0,3090,836748.2194949221
308900.0,3,2.5,7294,2.0,2250,662067.3694980629
90000.0,1,1.0,4000,1.0,780,270897.62607155216
275000.0,2,1.5,1103,2.0,890,234109.8493142451
220000.0,4,1.75,7840,1.0,1010,341552.33553911455
849900.0,2,2.0,641203,2.0,2280,438358.31378834683
450000.0,4,3.0,4466,2.0,2200,688285.9590536477
400000.0,4,2.0,10800,2.0,2070,526956.5721476276
325000.0,2,1.0,17817,1.0,620,201470.1350549041
390000.0,3,3.0,14141,1.0,1500,644531.0684692243
284000.0,3,1.5,10018,1.0,1500,453785.37808345055
474950.0,5,2.5,8347,1.0,1460,519494.96098649444
552500.0,3,1.5,1435,2.0,1120,262977.4736241223
1550000.0,4,3.5,5000,2.0,2630,855962.0340760052
214000.0,3,1.0,9147,1.0,1020,274138.04111929866
699900.0,4,2.25,16236,1.0,1540,530976.5316776064
620000.0,3,2.5,10363,2.0,2440,707012.189652992
600000.0,2,1.0,3500,1.5,970,239527.5888218737
430000.0,4,2.5,7200,2.0,2750,756265.4217793206
460000.0,2,2.5,8107,1.0,930,471298.55079094745
650000.0,3,2.0,3388,1.0,1230,454610.5178585286
350000.0,3,1.0,5518,1.0,1050,282490.4137382804
425000.0,3,2.5,1386,3.0,1480,376264.5018986564
550000.0,3,2.5,169448,2.5,2920,723525.0450894868
375000.0,3,2.5,10005,1.0,1460,572132.957611629
347500.0,4,2.5,7098,2.0,1970,567939.9200801543
314200.0,1,1.0,6000,1.0,610,229234.963707368
461000.0,2,1.0,7193,1.0,1060,310965.9680014298
600000.0,4,2.5,12753,1.0,1180,477106.7433429433
449950.0,3,2.25,1270,3.0,1540,358788.1561401883
372500.0,2,1.0,10950,1.0,880,266352.08769394195
324500.0,3,1.75,11340,1.0,1230,420182.14441334375
480000.0,3,1.0,5060,1.0,1040,280215.40644187597
250500.0,3,2.0,7225,2.0,1710,467686.21999860264
615000.0,4,2.25,7020,1.0,1450,512056.5978543468
850000.0,5,4.0,4500,1.5,2070,809145.995706887
855000.0,3,2.25,10628,2.0,3440,916413.4302142628
456150.0,3,2.25,12408,1.0,1150,464538.9309417724
469950.0,3,3.25,1778,3.0,1760,539762.2281451966
675000.0,3,3.5,5611,1.0,2300,904322.9276462907
565000.0,1,1.0,6250,1.5,1370,361853.28007346625
825000.0,4,1.5,6938,1.5,1890,471499.5558339152
450600.0,2,1.0,7020,1.5,840,207060.2051791238
610000.0,4,2.75,8400,1.0,1440,573221.9359596957
885000.0,3,1.5,2880,2.0,1440,339810.85331953457
320000.0,4,2.5,7277,2.0,1920,555811.1300598951
260656.0,3,1.0,13803,1.0,1620,417606.34879288275
299500.0,4,2.25,15312,1.0,1080,420176.49524338765
589900.0,2,3.0,66646,2.0,3160,954270.9355698393
2945000.0,5,4.5,5722,3.0,4340,1268443.4834827133
507200.0,3,3.5,1329,2.0,1360,576971.5750108899
921000.0,3,2.25,11200,1.0,2380,761931.6514441671
309620.0,3,2.5,3730,2.0,1860,568977.0917873317
199950.0,3,3.0,2132,2.0,1530,553777.0551280569
419600.0,3,1.75,8460,1.0,1180,408987.2272458451
525000.0,4,2.5,7731,2.0,2520,700562.2535972581
466750.0,4,2.0,9139,2.0,1730,445359.4769777677
620000.0,3,1.5,6630,1.0,1280,401693.4582819813
576000.0,3,1.75,13891,1.0,1500,484603.73306381254
480000.0,4,2.25,11200,1.0,1300,474558.06734812725
275000.0,2,1.5,32175,1.0,1270,418052.1550204739
360000.0,4,1.0,3840,1.5,1340,275628.2918476114
740000.0,3,1.75,4590,1.0,930,349797.9695745599
1050000.0,4,3.25,8331,2.0,3830,1112723.8393835174
614000.0,5,2.5,5150,2.0,1870,517814.25058732583
229000.0,3,2.0,9900,1.0,1760,580608.4117960604
959900.0,4,3.75,15151,2.0,3550,1107028.0406310065
435000.0,3,2.75,6197,2.0,2692,801138.4306213369
280000.0,3,2.0,11342,1.0,1780,584997.8454406668
550000.0,3,2.5,10603,2.0,2800,793872.7550733599
525000.0,6,3.0,7560,2.0,2880,798405.5923957427
347000.0,2,2.25,1705,2.0,1270,421691.7526002027
403950.0,2,1.0,1136,2.0,710,126631.39483753283
345000.0,2,2.5,216344,2.5,2550,646431.7253569567
931000.0,3,2.5,6600,1.5,1560,546488.4016610547
675000.0,3,3.25,2064,2.0,1220,510938.8554299259
237200.0,3,1.5,9000,1.0,1220,386480.9557718024
299000.0,2,1.75,7800,1.0,890,365730.7646810187
605000.0,3,2.75,9576,1.5,3230,980856.997032169
446000.0,2,1.5,1221,2.0,1080,279955.57132876746
447000.0,3,2.25,14080,2.0,1520,451712.46334575716
639000.0,3,2.25,2421,2.0,1400,426293.85940824344
560000.0,3,2.25,15002,1.5,2070,635078.9143276098
279900.0,3,1.75,8151,1.0,1100,389762.9310776125
235000.0,2,1.0,5000,1.0,870,265753.7164574788
305000.0,2,1.0,7250,1.0,860,262651.99203610676
454000.0,4,2.5,12522,2.0,3040,824670.7176862562
500000.0,3,1.5,8815,1.0,1020,338240.8592541317
619500.0,6,1.5,5202,1.5,1680,368173.9682545256
899000.0,3,1.0,6978,2.0,1480,284217.63936304976
245000.0,3,2.75,14197,1.0,860,457964.2022239043
525000.0,3,2.0,15258,1.0,1640,549994.7394259133
2321000.0,5,4.75,17004,2.0,4260,1379346.0282316273
420000.0,3,1.0,5500,1.0,1320,347696.2846243627
813000.0,4,2.75,6675,1.0,1920,689660.3350482113
700000.0,3,2.5,4975,2.0,2350,686923.6172941432
253000.0,3,1.75,10122,1.0,1250,425383.6414081766
310000.0,4,2.75,7320,2.0,2370,696466.0270173845
285000.0,3,2.0,6900,1.5,1220,400291.17587609147
493000.0,3,2.75,6720,1.0,1270,559254.8108728051
545000.0,4,2.25,40510,1.0,2390,728826.4377595556
430000.0,3,1.0,5200,1.0,1210,321224.7546821935
802000.0,2,2.5,6327,1.0,2210,780940.0390942928
274500.0,3,2.25,4050,2.0,1450,437870.69057992764
358000.0,3,1.0,6695,1.0,940,255567.9749358539
550000.0,3,1.75,8957,1.0,1440,471621.0466100452
288350.0,3,1.5,7963,1.0,1200,381967.88090281945
519000.0,4,2.5,4500,2.0,3250,877831.133128043
1150000.0,5,3.5,6218,2.0,3520,1043937.8703329228
510000.0,3,2.5,3658,2.0,1860,568999.0724494432
427500.0,3,1.0,7085,1.0,1350,354456.890962111
325000.0,2,1.0,4800,1.5,960,236715.88702558263
443500.0,3,2.0,7598,1.0,1920,619948.4420959321
338000.0,4,2.5,10631,2.0,2370,663454.4904174632
886000.0,4,2.0,3900,1.5,1480,437420.502573741
300000.0,2,1.0,11919,1.0,1010,297449.0381114412
495000.0,3,2.0,9300,1.0,1769,582964.9298376739
225500.0,3,1.0,5200,1.0,1100,294661.63864789356
337000.0,4,2.5,5240,2.0,2610,723056.1820224356
675900.0,3,2.5,9096,2.0,2920,823310.7673075213
361000.0,3,1.75,11220,1.0,1650,521641.5855266141
452000.0,4,2.0,6150,1.0,850,335431.742268301
1950000.0,4,3.75,17424,1.0,3130,1106576.0074635472
667000.0,3,1.75,478288,1.5,2260,475524.0164157777
549900.0,5,3.0,7555,2.0,3610,1001261.6973629696
295000.0,3,2.5,4200,2.0,1560,496388.744997933
563225.0,3,1.0,4000,1.5,1370,309396.01333680307
221000.0,3,1.0,7260,1.0,1150,306106.89113388327
753000.0,4,2.5,8167,2.0,3060,830829.8999178035
230000.0,3,1.75,10164,1.0,1260,427785.64808566927
293000.0,1,1.0,5421,1.0,1110,350153.1613847257
165000.0,3,1.0,5000,1.0,1120,299552.35350342933
550000.0,3,2.25,26500,1.0,1570,561659.6335838324
290000.0,2,1.0,5400,1.0,920,277705.7453199256
580000.0,4,3.0,11060,2.0,2270,703176.6978613487
785000.0,3,3.0,1983,3.0,1610,471476.4819299394
295500.0,3,2.5,1332,2.0,960,352374.5842152492
365000.0,5,2.0,19000,1.5,2280,599424.8864872737
580000.0,3,2.25,8506,2.0,1580,467903.1053198931
839000.0,5,4.0,11307,2.0,2710,910784.6006212886
385000.0,3,1.0,3000,1.0,830,230132.8942696318
392000.0,2,1.5,5000,1.0,810,315266.206934675
980000.0,4,3.25,7150,2.0,3720,1086521.267265239
399000.0,3,1.75,10000,1.5,1620,463937.20404327183
240000.0,4,2.25,7614,2.0,1830,501974.0583464459
1356920.0,4,3.5,5800,2.0,3170,986118.5559380988
135000.0,3,1.0,8450,1.0,1120,298499.1134439249
319000.0,4,2.5,8336,2.0,1930,557902.6598850642
250000.0,3,2.0,7900,2.0,1680,460235.6651001356
300000.0,5,3.0,6355,1.0,1200,521319.008507621
329000.0,3,2.75,7700,1.0,1320,571029.7732904656
300000.0,3,2.5,4200,2.0,1750,542270.4908753601
569500.0,4,2.5,8190,1.0,1700,604070.8617845799
589000.0,3,2.0,8800,1.0,1250,457787.9622172705
389000.0,3,2.5,874,3.0,1270,325709.40549101727
646000.0,3,2.75,6413,2.0,2460,745048.4620899335
597000.0,2,1.75,4600,1.0,1140,427078.4012568533
680200.0,2,1.5,6000,1.0,1210,411554.06917654176
650000.0,4,2.75,5335,2.0,3260,911991.7786651074
579000.0,4,2.25,8764,2.0,2030,549919.5529344291
307300.0,2,2.0,1020,3.0,1520,348606.1702069001
379500.0,3,1.0,7128,1.0,1110,296487.8740928571
430236.0,4,3.25,5166,2.0,2714,844195.1863438725
680000.0,4,2.5,6012,2.0,3290,887028.8541452673
305000.0,3,1.0,11776,1.0,1160,307143.04389073164
730000.0,3,3.5,3502,2.0,1970,723612.7389707344
920000.0,3,2.25,5353,2.0,2200,618585.0564324241
170000.0,3,1.5,10176,1.0,1370,422344.3692465132
500000.0,2,2.0,3360,1.0,1250,486020.80456839805
308000.0,3,1.75,8629,1.0,1200,413765.29120805976
346000.0,3,1.75,9636,1.5,1590,456803.8423105512
480000.0,2,1.0,3040,1.0,860,263937.2501956759
569950.0,4,3.5,443440,1.5,2700,789848.159809466
825000.0,4,3.25,4477,2.0,2390,766165.0782041342
730000.0,4,1.5,5000,2.0,2100,471970.2599271211
716100.0,3,1.0,4000,1.5,1640,374596.38905735756
498000.0,3,2.5,2640,2.0,1620,511353.9650593586
660000.0,4,2.5,186436,2.0,3170,802969.8124252113
449000.0,4,2.5,5040,1.0,1230,491535.565423581
257950.0,3,1.75,5858,1.0,1370,455663.32982902013
250000.0,3,1.0,7800,1.0,1130,301112.37870726595
245000.0,3,1.0,8625,1.0,1020,274297.4009196063
1050000.0,3,3.0,4500,2.5,3170,898253.7019581115
659000.0,3,1.5,5040,2.0,1540,363299.72076010174
157000.0,1,1.0,26326,1.0,870,285815.2476686953
592350.0,2,2.0,4665,1.0,1570,562896.924440138
740000.0,4,2.5,10392,2.0,3000,815661.6640188214
333000.0,3,1.0,5040,1.0,1120,299540.1420244785
310000.0,3,1.5,9908,1.0,1460,444159.64472900156
883000.0,4,2.25,4000,2.0,1650,459610.4483226121
355000.0,4,1.0,7215,1.5,1440,298746.2356150488
168000.0,3,1.0,7210,1.0,1200,318196.29913452617
544000.0,4,2.5,6973,2.0,1930,558318.7660303118
350000.0,3,1.0,9786,1.0,1250,329484.02354205085
541338.0,3,2.5,8123,2.0,1010,362375.524028336
345000.0,3,2.0,15005,1.0,1610,542827.4908391042
379500.0,3,2.25,25641,2.0,1830,523042.73128412757
188000.0,3,1.75,7350,1.0,1660,525237.8748454924
998000.0,5,4.5,10404,2.0,4130,1317967.4173336527
310000.0,2,1.0,5750,1.0,720,229302.3202712882
250000.0,3,2.5,6191,2.0,1790,551321.979432149
355000.0,2,1.0,9150,1.0,1450,404546.8418790084
650000.0,4,1.5,6383,1.0,1380,399345.0702545892
454450.0,4,3.0,6000,2.0,2810,835122.2013897309
196500.0,3,1.0,9000,1.0,1320,346627.78021616995
1612500.0,4,2.75,18200,2.0,3730,1021561.2120759368
464000.0,3,2.0,6550,1.0,850,361881.70869261544
521900.0,3,2.5,12338,2.0,2100,624305.0710465068
415000.0,2,1.0,4108,1.0,980,292589.14847238106
441500.0,3,2.5,4670,2.0,2360,689431.5585515338
274000.0,4,1.75,7500,1.0,1720,513108.97296795034
685000.0,3,1.0,2280,2.0,1570,307385.33613933634
419950.0,3,2.5,6000,2.0,3120,872552.5103861294
875000.0,3,2.5,10592,1.0,1690,627494.8149570173
339950.0,0,2.5,8319,2.0,2290,751130.0089129794
560000.0,3,2.0,13374,1.0,1860,603696.1321530947
680000.0,3,1.75,3584,1.0,1070,383912.6904956446
1339000.0,4,2.5,19387,2.0,3260,875701.1546799294
448000.0,5,3.5,24684,2.0,2760,854773.4575655886
465000.0,3,2.0,40438,2.0,1840,488939.4972338822
265000.0,4,1.5,8158,1.0,1110,333602.81015559414
295000.0,3,2.25,7800,2.0,1850,533319.0136439287
281000.0,3,1.0,21336,1.5,1340,296859.07216836454
535000.0,2,2.5,7246,2.0,2730,804565.8835453896
1600000.0,3,2.5,19593,1.5,1790,598062.86880986
359000.0,4,1.75,6396,1.0,790,288866.93786063755
890000.0,2,1.75,50965,2.0,3050,772491.367422363
1802750.0,5,3.25,20005,1.0,2260,805124.4181668758
443750.0,3,2.25,968,2.0,1140,363951.8943909668
245000.0,3,2.0,7008,1.0,1440,504216.7823516925
925000.0,4,2.5,7350,2.5,2190,570156.8744311961
367500.0,5,3.0,10064,1.0,1680,636098.4781806739
604000.0,6,3.5,13572,1.0,1290,578278.592637165
597750.0,4,2.5,9624,2.0,2310,649272.9420177035
275000.0,4,2.0,8229,1.5,2220,614796.2413132205
212000.0,2,1.0,7153,1.0,790,245777.8037598261
545000.0,2,1.75,5581,1.0,1660,552350.0087159127
442500.0,3,1.0,8200,1.0,1120,298575.43518736726
519900.0,4,2.5,6172,2.0,2403,672784.6998437908
275000.0,4,2.0,5472,1.0,860,338053.5555669076
405000.0,3,2.5,12750,2.0,2360,686964.8398034773
550000.0,3,2.75,13252,1.0,1240,550016.1901689707
650000.0,5,1.75,4500,1.5,1260,325538.28567728656
500000.0,2,2.25,1269,2.0,1280,424239.68645115703
224500.0,3,1.75,7735,1.0,1300,438186.50506651873
2415000.0,5,4.75,24250,2.0,7880,2251301.919221202
2288000.0,4,2.5,18362,2.0,4080,1074030.029720097
447000.0,3,2.5,3076,2.0,1650,518465.3461299679
352000.0,3,0.75,7200,1.0,1240,295857.93549605674
420000.0,3,1.75,5000,1.5,1720,489611.92621602776
975000.0,3,3.0,5000,1.5,1850,681008.3568599634
424950.0,4,3.25,5398,2.0,3266,977422.9056835358
437500.0,2,1.0,3120,1.0,790,247009.02612503798
325000.0,2,1.0,6236,1.0,1120,325747.10001767246
560000.0,3,2.5,216493,2.0,2840,740676.5349655475
447000.0,3,2.5,3043,2.0,1740,540208.8791736204
330000.0,2,1.0,9784,1.0,790,244974.5937318389
226000.0,3,1.75,6269,1.0,990,363774.36512794654
230000.0,2,1.0,25661,1.5,1470,353503.5607157159
260000.0,3,1.75,8511,1.0,1340,447608.9172964373
749000.0,3,2.75,5348,2.0,2820,832307.4270110705
750000.0,4,1.5,3300,1.5,1530,385676.3555504156
253000.0,3,1.0,9750,1.0,1400,365717.4448289701
450000.0,5,2.0,7344,1.5,1870,503975.33350750245
244000.0,3,2.0,8587,1.0,1350,482001.27564659255
615000.0,5,3.25,7069,2.0,3090,907839.7042816654
1459000.0,4,4.0,130208,2.0,4620,1362290.0428716214
275000.0,4,2.0,30480,1.0,1060,378715.51353470125
301500.0,3,1.0,7419,1.0,1050,281910.0632011449
635000.0,6,2.5,5700,2.0,3880,976454.8363465026
529000.0,3,2.5,22098,2.0,3070,855563.8570304355
547500.0,3,3.5,2262,3.0,1650,545052.0846453629
204250.0,3,2.25,7708,1.0,1490,548077.9565517793
603000.0,4,2.5,5895,2.0,2670,737345.1914369622
446000.0,4,2.0,6350,1.0,970,364348.62963823805
419000.0,4,1.5,23568,1.0,2150,580040.5258504623
405000.0,3,2.5,12600,1.0,1810,655859.7434783792
235500.0,5,2.5,13713,1.0,1670,568568.194423457
415000.0,3,2.25,998,2.5,1540,409703.53959722177
245000.0,4,2.25,9113,2.0,2190,588450.2674668381
389000.0,3,2.0,12972,1.0,1250,456514.3049627047
578000.0,4,2.5,9225,1.0,1770,620658.6908794651
1080000.0,5,3.5,11340,2.0,3740,1095500.422521876
705000.0,4,1.5,3120,1.5,1780,446102.0254654667
439000.0,4,2.0,7500,1.0,1560,506472.44471146667
815000.0,4,2.25,3800,2.0,2000,544190.5112810477
594000.0,3,2.25,70567,2.0,2080,569698.1269603373
722500.0,4,3.5,5100,2.0,1820,660330.3782169651
700000.0,4,2.0,5398,1.0,1430,475721.38443524815
335000.0,3,2.5,7632,2.0,2440,707845.9283783562
255000.0,3,1.0,7395,1.0,1170,310895.3348532062
696500.0,4,2.75,4400,1.5,1630,569492.4843320323
323000.0,3,1.75,14850,1.0,2100,629200.6866794219
667500.0,4,3.0,4000,1.5,1540,579881.8719777926
295000.0,3,1.75,6559,1.0,1170,407152.74905258976
362000.0,5,3.0,3000,2.0,1810,567983.1080581262
210000.0,1,1.0,7583,1.0,1050,335004.15856509097
562000.0,3,1.75,5978,1.0,940,351789.05998535885
620000.0,3,1.75,2185,2.5,1480,330850.72871747054
375000.0,4,2.5,7956,2.0,2790,765693.9397487144
580000.0,3,2.5,1173,3.0,1470,373914.69929367834
418000.0,3,1.75,7238,1.0,1530,493879.29349147284
278750.0,2,2.0,5765,1.0,800,376619.296528892
303210.0,4,2.5,5000,2.0,2009,577998.244199647
849000.0,4,2.75,87555,2.0,4010,1068003.2384611075
783200.0,4,2.0,5400,1.0,990,369468.30972410075
570000.0,2,2.0,690,2.0,760,266844.6221988716
305000.0,2,1.5,2980,2.0,1140,293907.5439242526
475000.0,3,3.0,18900,1.0,1580,662396.8376041828
265000.0,2,1.0,2828,2.0,1290,266174.91564058757
990400.0,3,2.5,4097,2.0,2100,626820.94099734
865000.0,4,1.75,4180,2.0,1800,431776.4647636556
552250.0,4,2.5,5823,2.0,2580,715633.7135255556
425000.0,3,1.75,8182,1.0,1380,457368.671632371
490000.0,4,2.25,4960,2.0,1710,473806.3452101389
433500.0,3,1.0,6000,1.0,780,217142.88969636915
514000.0,3,1.5,9964,1.0,1080,352379.05690361606
275000.0,4,2.25,7233,1.0,1460,514406.4004593249
650000.0,4,2.5,5612,2.0,2770,761579.8749544481
635000.0,3,2.25,7482,1.0,1240,487776.2331480785
320000.0,4,2.5,3825,2.0,2300,648628.4724482014
240000.0,3,1.75,9450,1.0,1080,384536.7058379043
305000.0,3,2.25,6600,2.0,1370,417773.5789536885
514500.0,4,2.5,9614,1.0,1740,613295.448055496
545000.0,4,1.75,6731,1.0,1210,390187.4734008428
274000.0,2,2.0,7992,1.0,950,412161.85339417116
324950.0,4,2.0,4800,2.0,1290,340431.6530197532
800000.0,3,1.75,3600,1.0,1230,422545.0655903187
483000.0,3,1.75,10454,1.0,1440,471164.0320103124
424900.0,4,2.75,49658,1.0,2950,925265.5442849456
570000.0,4,2.0,7800,1.0,1790,561921.9194183267
265000.0,5,4.0,8580,1.0,900,576197.8087983401
674000.0,3,2.5,3624,2.0,1920,583498.4245888968
1062500.0,4,4.0,20041,2.0,5320,1564960.6040382355
376000.0,4,2.25,6750,1.0,1480,519383.51152843726
718000.0,3,1.75,3446,2.0,2280,574484.4056749879
300000.0,3,1.5,15053,1.0,1320,408781.34102348547
439000.0,4,2.5,17279,1.0,1560,567488.5062545175
184000.0,3,1.75,10125,1.0,1490,483338.61507663707
542000.0,4,2.5,3440,1.5,1480,501562.3974412165
1275000.0,4,1.75,8448,1.0,1960,570775.4504461987
308000.0,4,2.5,7277,2.0,2020,579959.4173638041
225000.0,3,1.0,8437,1.0,1020,274354.79487067496
96500.0,3,1.0,12091,1.0,840,229772.35912148535
194000.0,3,1.0,7577,1.0,1050,281861.8278592893
395000.0,3,2.0,10125,1.0,1470,510509.6890456261
1220000.0,4,3.75,3944,1.5,2200,835279.8585434358
175000.0,2,1.0,7150,1.0,800,248193.5483511383
785000.0,4,2.5,4750,2.0,2960,807724.7782032646
290000.0,3,1.0,33919,1.0,1210,312457.2180825109
326000.0,2,1.0,7440,1.0,780,243275.35766796337
918000.0,5,3.5,5150,2.0,2820,875225.905693545
318000.0,3,1.0,20040,1.0,1250,326353.6109130197
782000.0,2,1.5,3600,1.5,1320,388017.52854772005
525000.0,3,2.5,1161,2.0,1010,364500.9319397183
457000.0,4,2.5,10800,1.0,1500,554977.4881752238
1582500.0,4,2.5,16304,1.0,2480,789950.4042499058
200000.0,2,1.0,8520,1.0,1250,356442.598064665
896000.0,5,2.75,16100,1.0,1570,575691.9185429311
542500.0,4,2.5,14289,2.0,2330,652678.4357458514
532000.0,3,1.0,5012,1.0,1560,405801.15419694385
316000.0,3,2.5,4078,2.0,1490,479522.1888959965
240000.0,2,1.0,8717,1.0,590,197003.76032503272
360000.0,4,2.5,7115,2.0,2390,669357.5368780182
204950.0,2,0.75,11429,1.0,1130,294575.84206350823
630000.0,4,3.0,5096,2.0,2740,818494.3797012819
675000.0,3,2.5,4954,1.5,1850,617020.9372012152
539000.0,3,2.75,1400,2.0,1080,413332.50089549454
352500.0,3,1.75,10269,1.0,1030,372212.5321544327
275000.0,2,1.0,7688,1.0,920,277007.2487239413
685000.0,3,1.75,4720,1.5,1580,455889.8043432105
312000.0,2,1.75,8625,1.0,1160,430679.2786482134
810000.0,3,2.0,8025,2.0,2390,631650.3440861688
810000.0,4,2.5,59242,2.0,3480,916660.1744089508
650000.0,3,2.5,5284,2.0,2320,679584.7974280757
900000.0,4,2.0,7200,2.0,1700,438706.9422287338
325000.0,4,1.75,9500,1.0,1670,500424.2553684571
759950.0,3,2.5,23790,2.0,3100,862291.7976619904
495000.0,5,2.75,10165,1.0,1690,606481.7414969432
395000.0,2,1.0,5100,1.0,980,292286.3037944018
635000.0,5,3.5,13232,2.0,4150,1193930.7975135315
535000.0,4,1.75,5000,1.5,1420,390594.98309047846
670000.0,4,2.25,7031,2.0,2040,552863.4439903623
419950.0,4,2.5,5164,2.0,2260,638560.3782687606
675000.0,3,2.75,5735,2.0,2740,812870.6511090945
570000.0,3,1.75,7350,1.0,1210,416570.58197790175
388500.0,4,2.5,5395,2.0,1890,549141.1939533562
265000.0,3,2.25,7226,1.0,1140,463706.09930945444
355000.0,3,1.0,16000,1.0,1200,315512.8266350934
850000.0,3,2.25,18450,1.0,3000,909437.7021685755
579000.0,3,1.75,4429,2.0,1800,458272.5295210092
463828.0,5,1.75,13702,1.0,1650,467739.70083007426
598500.0,3,2.25,12000,1.0,2520,795495.0240906244
681000.0,3,1.75,10032,1.0,1880,577545.3272504429
400000.0,4,2.75,3867,1.0,800,420056.76306677435
192500.0,3,1.0,9750,1.0,1100,293272.58291724295
335000.0,3,1.75,4800,1.0,1270,431838.0361433591
1305000.0,4,3.5,5000,2.0,2560,839058.2329632691
375900.0,3,2.0,7120,1.0,1824,596912.013457641
709050.0,4,3.5,9000,2.0,2670,864400.2011024915
449950.0,4,3.0,10783,2.0,3290,949573.7928529554
880000.0,4,3.5,6750,2.0,1890,676730.4558229819
420000.0,2,1.75,4182,2.0,1060,306222.69056842534
360000.0,3,2.0,15540,1.0,1260,458145.1567444559
713414.0,3,2.5,6000,1.0,1730,638556.0076621298
337000.0,3,1.75,12750,1.0,1310,439070.3196234562
390000.0,3,1.0,11108,1.0,1240,326665.6054323368
265000.0,3,1.75,7200,1.0,1270,431105.3474063126
471000.0,3,2.5,2805,2.0,1720,535451.8800125958
616950.0,5,3.5,5008,2.0,2810,872854.4277134296
539500.0,4,3.5,5722,2.0,2040,713266.7217878804
364808.0,3,1.75,7875,1.0,1620,515418.28426269995
725786.0,4,2.5,5762,2.0,3070,833978.9438201098
1255780.0,5,4.0,12042,2.0,4180,1265540.0380630312
458000.0,3,1.5,12196,1.0,1570,470024.2641673172
620000.0,2,1.75,8187,1.0,1680,556384.0883230515
480000.0,3,1.75,8400,1.0,1600,510428.3511406892
340000.0,4,1.0,13440,1.0,1140,275233.3076917755
225000.0,2,1.0,6000,1.0,700,224396.34106706403
595000.0,4,2.5,2175,2.0,1680,499412.8146706847
410000.0,3,1.0,6500,1.0,1470,383613.4286064569
244000.0,2,1.0,10200,1.0,1180,339025.9148359961
415000.0,2,1.0,4000,1.0,760,239495.8873969482
395000.0,3,1.0,5000,1.0,1460,381656.5303367201
959000.0,3,2.5,11875,1.0,3320,1020720.2148233887
346500.0,3,1.0,11802,1.0,1150,304720.2776990228
660000.0,4,2.5,10000,1.0,1290,504510.31441603036
705000.0,4,1.75,11739,1.0,1690,504570.37529496924
217000.0,3,1.0,7800,1.0,1400,366312.7544278204
435000.0,3,1.0,4800,1.0,700,198190.60422176516
535000.0,3,1.0,40259,1.0,1330,339499.643433504
430000.0,3,1.75,8100,1.0,940,351141.24102702027
771000.0,4,2.5,7200,2.0,2420,676576.0736764206
790000.0,4,2.5,36893,2.0,3020,812400.9113877411
597500.0,4,3.0,35280,1.0,1510,613920.354647282
725000.0,3,2.5,4000,1.5,1940,639045.6395477094
290000.0,3,1.0,7620,1.0,910,248041.09829394455
342500.0,2,1.75,7507,1.0,1210,443094.7331368421
140000.0,3,1.0,8000,1.0,1040,279317.86273899395
527500.0,5,2.25,8250,2.0,2530,644245.8257446699
250000.0,3,2.25,15340,2.0,1560,460987.1166803714
305450.0,3,2.5,3573,2.0,1600,506239.47485205
640000.0,4,2.5,7417,2.0,2500,695828.4562462398
525000.0,4,1.75,6600,1.0,1820,537532.0185482518
450000.0,3,2.0,2820,1.5,1010,350825.3433908615
510000.0,5,3.25,4499,2.0,2740,824105.2862405707
387500.0,4,1.75,9900,1.0,1250,398879.3339025313
174900.0,3,1.0,6000,1.5,1100,243585.06366870992
669000.0,4,2.5,4945,2.0,2470,689338.6394542251
390000.0,4,2.5,15496,2.0,1840,533983.3465793573
233000.0,2,2.25,1656,2.0,850,320283.90498549934
1100000.0,3,2.5,20000,1.0,1400,554592.6419264588
208950.0,3,1.0,5700,1.0,960,260701.39293553625
239000.0,4,2.0,10585,1.5,1980,556121.095673638
450000.0,3,1.0,5440,1.0,790,219728.67913207092
310000.0,4,1.75,12150,1.0,1280,405436.924402723
555000.0,4,1.75,4800,1.5,2170,571768.1952645502
875000.0,3,2.0,6641,1.0,1220,451202.5906024659
1185000.0,3,2.25,7875,1.0,1980,666353.5814163142
295000.0,3,2.5,7229,2.0,1920,582397.8650484581
440000.0,3,2.0,6408,2.0,1650,453446.66707382683
435000.0,2,1.5,1245,3.0,901,135058.11936706348
695000.0,3,2.5,17622,2.0,3800,1033212.8188435633
417400.0,3,3.0,12285,1.0,2680,930047.471278667
440000.0,5,2.0,5600,1.5,1430,398255.2898525564
303500.0,6,4.5,7200,2.0,2440,884267.4201477244
369500.0,3,1.5,9957,1.0,1100,357210.8513732143
593700.0,3,2.5,22000,2.0,2000,597207.101002038
700000.0,4,1.0,4560,1.5,1980,429957.52397151536
459000.0,3,1.0,5000,1.5,1320,297016.5827110793
775000.0,3,2.75,14800,1.0,1920,713751.9596001573
440000.0,3,2.5,7605,2.0,2040,611261.0219110118
